array61	array64	array69	array70	array71	array12	array13	array14	array15	array17	array112	array116	array117	array118	array119	array1	array2	array3	array4	array5
6.364538524961228	5.823373149747979	5.548939323371092	5.66314270280075	6.344835193557153	7.747435834750758	7.326981982228627	7.041916747487823	7.569844629595995	6.978841394539884	6.4969879492079405	6.1790646282565485	6.095506118369858	6.773056731452383	6.072840247510026	5.347540430421848	5.258555380968219	6.007957622827739	5.476473008062712	5.385816155562272
12.139310181970343	12.255330936518618	12.283935813452302	11.608347229182675	12.750128326974357	13.031135946603554	12.505838153283849	12.232806662475415	12.401730967909788	13.00733842500425	12.92783149729686	12.736407034812592	12.420252437308212	12.926731478923365	12.542296066240887	12.899838853839388	12.861122987290885	13.078113334631965	12.060195281278686	13.23985548582998
8.904281685892233	8.094860389128112	8.720074631975617	8.646213363736296	9.05872618900303	7.75812075396791	7.22739614044032	7.404458702231683	7.2183113927224625	7.220202223824429	7.122629278564129	7.292468441507479	7.27116671331545	7.361493532243812	6.931677119769768	6.895916388356715	7.624747658534356	6.78164595142138	6.22367783744986	7.774467184151065
5.857689795788511	5.307738872762785	6.3041340131463155	4.522048039239809	5.966544339544026	6.807074819500543	6.220529375826879	5.216090560326745	6.784117389751864	6.76693225454785	6.5883283085558855	6.437213805714601	5.218585577956991	6.112742839760073	5.982445373104462	6.92545139468742	5.915153183755157	6.369307015462113	5.834291601335897	7.3512369155025645
8.218355664257784	7.529560525824462	8.402447052564893	7.5998905137015536	8.329999211634396	3.356651203230483	3.472979540405381	3.8892714819121696	2.611340736103232	4.016025529710264	4.6068383496328185	3.7643139599861724	2.997877831600719	4.2249580572827545	2.9497060050552912	4.177099986611578	4.230739889347517	4.763679625805953	4.362358083257517	3.7652550694216096
9.77193649491247	9.532830777569103	9.74430057139885	9.191443884453617	10.22258626393778	8.418914227250388	8.224808004463718	8.223203156492215	7.812872226310343	7.8419175851736895	8.073994450187048	8.000338871113263	7.665175601568407	8.465899038842123	8.36426897414838	8.699545854306617	8.109172902591403	8.758530114834677	8.317045040196513	8.75693016142834
2.5220717444028096	1.8112463893110733	1.865655898495971	1.6630170320397326	1.870877926447236	1.0706936427295881	2.1201457778311603	1.6346154598622347	1.9958553098015746	2.4449118518385173	2.2439642656434957	0.963952662146426	1.6117482569873616	1.9474104598324296	2.3610809130379433	1.5032584420976607	2.3587109542514475	2.4846836781735715	0.37182988923581695	3.0396034001511607
5.011472553561446	4.060602718102938	5.6813557423565015	4.733917921565923	6.078515563652368	6.215317954114053	6.003806641533461	5.953935923710116	5.771347408988028	5.731624758711655	2.636666197123025	2.3941317574855967	2.263354287261516	3.725878342384334	1.0139273445325119	6.008395408213742	6.659244317848123	6.419665625275461	5.478086749290966	6.38086830874166
7.976047499999656	7.8039232497575926	8.102967908044835	7.948314917159863	8.279414065675056	8.156400191594628	8.235225162515082	8.27456213539182	8.605836892486291	8.70731472446544	8.708618894996428	8.513537542491763	8.404760622744355	8.376399585446347	8.179278759116324	7.692164574557415	8.32280073467181	8.693922374409233	8.388155362016422	8.984660595089682
12.139996113625426	11.294030629752758	11.859212041014365	11.750628238280363	11.859939937392662	12.153724152411442	12.114950415764646	12.668842895940092	12.10202390100299	12.423370453265868	12.388469639781327	12.366102920620735	11.89785445586741	12.319064795283122	12.044473791976648	12.271470509900839	11.419096342051281	12.86005190539495	11.503857088665734	12.826693796075585
6.769041694418284	5.7711432429297735	6.773245188284221	5.941323442773448	6.240080875896503	3.2465182071462197	5.104614229140244	4.192579397508137	4.683976275112389	5.526049441435741	4.841796700322029	4.982327454272912	5.151411538119802	5.240124463261683	5.341861772020839	5.655627765409323	5.672849462239261	4.705978942535624	3.780105189180653	5.176667940097674
7.305063387148453	7.225745561197264	6.719502671367599	6.953090626535721	7.434884199105023	8.050222250656745	7.155866191686604	7.405768172705466	8.129577250365559	7.477426892956674	7.148208738772133	7.6424274223725055	7.776857259421415	7.68749393427637	7.282249341775103	7.553538759940936	7.178830104050154	8.237485055227044	7.336786566952804	8.02918003608049
4.526276761396145	4.3346352281640215	3.65427729120461	4.857432772731619	4.571317876164365	4.637874282019074	3.931214799033755	4.443680670213439	5.794100236228218	5.327349924376026	5.224783159618845	4.585644898545619	3.345330915242743	5.01370964526951	5.573306948127273	4.56380703817153	6.2404995399223555	5.277613069222837	4.7100364485815005	4.697186649637006
10.12219112562443	10.178507130628768	10.45943635007646	10.083441832403098	10.450691538755239	9.018045930315258	8.500085702714061	8.729302809424109	9.080519758070936	8.750112168879086	9.032434301872733	8.587957787633316	8.862882921985628	8.897120502155234	8.674445848502623	9.048747478414361	9.531091531104515	9.033786823918675	8.013534566738405	9.829228821864412
2.25972538244411	1.481159151312798	1.9228029335236763	2.026051975985641	2.2663323204744246	2.377877672401814	2.1068173558194876	2.4052805790969405	1.692656206463626	2.464914319262885	2.944850744510174	0.05304527277755726	2.7555295560996864	2.841934766796196	2.1715663172663335	2.3260300255728334	2.5082771836839535	1.750760841387208	2.4195876520442923	2.9519695887141384
12.45260659945632	12.184951833822272	12.987283193806352	12.093123215363915	12.121137132337497	12.440800246538355	12.786935437761464	13.05911177660125	12.965714985207105	13.211292844596574	13.407412957693989	13.059191063136534	12.220696010776212	12.780328217822625	12.428440184319223	12.472060025263149	13.163354236286066	13.570446608926838	12.330243145065316	13.404101954948125
2.9620275730380055	3.493039330213137	1.892329937156589	3.741440254334155	2.34421590575935	3.5453623229465094	2.603380496311054	3.4912037289027906	3.280868747605942	2.9213926733578846	2.972271934900214	3.245903976528399	3.526831104800152	3.5588120659805975	3.33763991730528	2.5523437427982785	3.9320512168813524	3.36411157724812	3.499818332524919	4.56502027942865
